"代码","简称","时间","市盈率TTM","收盘价(元)","PE市盈率","PB市净率"
"601555.SH","东吴证券","2013-12-13","47.9447","8.7403","61.1184","2.2727"
"601555.SH","东吴证券","2013-12-20","45.3832","8.2734","57.8531","2.1512"
"601555.SH","东吴证券","2013-12-27","47.0538","8.5779","59.9827","2.2304"
"601555.SH","东吴证券","2014-01-03","45.3832","8.2734","42.5992","2.0820"
"601555.SH","东吴证券","2014-01-10","42.5433","7.7556","39.9335","1.9517"
"601555.SH","东吴证券","2014-01-17","41.8194","7.6237","39.2540","1.9185"
"601555.SH","东吴证券","2014-01-24","46.3855","8.4561","43.5401","2.1280"
"601555.SH","东吴证券","2014-01-30","43.9911","8.0196","41.2925","2.0181"
"601555.SH","东吴证券","2014-02-07","44.3809","8.0906","41.6584","2.0360"
"601555.SH","东吴证券","2014-02-14","45.0491","8.2125","42.2856","2.0667"
"601555.SH","东吴证券","2014-02-21","41.9307","7.6440","39.3585","1.9236"
"601555.SH","东吴证券","2014-02-28","41.8194","7.6237","39.2540","1.9185"
"601555.SH","东吴证券","2014-03-07","40.6500","7.4105","38.1563","1.8648"
"601555.SH","东吴证券","2014-03-14","39.6477","7.2278","37.2155","1.8189"
"601555.SH","东吴证券","2014-03-21","40.4829","7.3800","37.9995","1.8572"
"601555.SH","东吴证券","2014-03-28","39.9261","7.2785","37.4769","1.8316"
"601555.SH","东吴证券","2014-04-04","41.0398","7.4816","38.5222","1.8827"
"601555.SH","东吴证券","2014-04-11","42.6547","7.7759","40.0380","1.9568"
"601555.SH","东吴证券","2014-04-18","37.7727","7.7150","39.7244","1.9415"
"601555.SH","东吴证券","2014-04-25","36.4308","7.4410","38.3132","1.8725"
"601555.SH","东吴证券","2014-04-30","36.5799","7.5327","38.4700","1.8802"
"601555.SH","东吴证券","2014-05-09","37.5242","7.7272","39.4631","1.9287"
"601555.SH","东吴证券","2014-05-16","36.4805","7.5123","38.3654","1.8751"
"601555.SH","东吴证券","2014-05-23","36.3314","7.4816","38.2086","1.8674"
"601555.SH","东吴证券","2014-05-30","35.5859","7.3280","37.4246","1.8291"
"601555.SH","东吴证券","2014-06-06","35.3871","7.2871","37.2155","1.8189"
"601555.SH","东吴证券","2014-06-13","35.7350","7.3587","37.5814","1.8367"
"601555.SH","东吴证券","2014-06-20","34.4427","7.0926","36.2224","1.7703"
"601555.SH","东吴证券","2014-06-27","35.2379","7.2564","37.0587","1.8112"
"601555.SH","东吴证券","2014-07-04","35.6853","7.3485","37.5291","1.8342"
"601555.SH","东吴证券","2014-07-11","37.6236","7.7477","39.5676","1.9338"
"601555.SH","东吴证券","2014-07-18","40.2471","7.8807","40.2471","1.9670"
"601555.SH","东吴证券","2014-07-25","42.2333","8.2696","42.2333","2.0641"
"601555.SH","东吴证券","2014-08-01","43.7491","8.5664","43.7491","2.1382"
"601555.SH","东吴证券","2014-08-08","58.5674","8.4948","58.5674","2.8624"
"601555.SH","东吴证券","2014-08-15","61.1782","8.8735","61.1782","2.9900"
"601555.SH","东吴证券","2014-08-22","61.4605","8.9144","61.4605","3.0038"
"601555.SH","东吴证券","2014-08-29","43.9795","8.7404","60.2609","2.9452"
"601555.SH","东吴证券","2014-09-05","47.9963","9.5387","65.7648","3.2142"
"601555.SH","东吴证券","2014-09-12","47.4813","9.4364","65.0592","3.1797"
"601555.SH","东吴证券","2014-09-19","45.8849","9.1191","62.8717","3.0728"
"601555.SH","东吴证券","2014-09-26","51.1892","10.1733","70.1397","3.4280"
"601555.SH","东吴证券","2014-09-30","53.0431","10.5417","72.6800","3.5521"
"601555.SH","东吴证券","2014-10-10","51.4982","10.2347","70.5631","3.4487"
"601555.SH","东吴证券","2014-10-17","53.8156","10.6953","73.7384","3.6039"
"601555.SH","东吴证券","2014-10-24","55.6696","11.0637","76.2787","3.7280"
"601555.SH","东吴证券","2014-10-31","38.8154","12.3430","85.0991","4.1591"
"601555.SH","东吴证券","2014-11-07","44.1903","14.0522","96.8831","4.7350"
"601555.SH","东吴证券","2014-11-14","42.5489","13.5303","93.2844","4.5592"
"601555.SH","东吴证券","2014-11-21","49.1147","15.6181","107.6793","5.2627"
"601555.SH","东吴证券","2014-11-28","53.0735","16.8770","116.3586","5.6869"
"601555.SH","东吴证券","2014-12-05","69.2948","22.0353","151.9224","7.4250"
"601555.SH","东吴证券","2014-12-12","60.7979","19.3333","133.2937","6.5146"
"601555.SH","东吴证券","2014-12-19","68.9730","21.9329","151.2167","7.3905"
"601555.SH","东吴证券","2014-12-26","69.5201","22.1069","152.4163","7.4492"
"601555.SH","东吴证券","2014-12-31","72.1593","22.9462","54.2686","4.2996"
"601555.SH","东吴证券","2015-01-09","65.5935","20.8583","49.3307","3.9084"
"601555.SH","东吴证券","2015-01-16","64.1130","20.3875","48.2172","3.8202"
"601555.SH","东吴证券","2015-01-23","59.5749","18.9444","44.8043","3.5498"
"601555.SH","东吴证券","2015-01-30","56.6460","18.0131","42.6016","3.3753"
"601555.SH","东吴证券","2015-02-06","58.8990","18.7295","44.2959","3.5095"
"601555.SH","东吴证券","2015-02-13","64.6602","20.5615","48.6287","3.8528"
"601555.SH","东吴证券","2015-02-17","66.4625","21.1346","49.9842","3.9602"
"601555.SH","东吴证券","2015-02-27","67.1706","21.3598","50.5167","4.0024"
"601555.SH","东吴证券","2015-03-06","64.7889","20.6024","48.7255","3.8605"
"601555.SH","东吴证券","2015-03-13","63.9199","20.3261","48.0720","3.8087"
"601555.SH","东吴证券","2015-03-20","74.8629","23.8059","56.3018","4.4607"
"601555.SH","东吴证券","2015-03-27","72.7709","23.1406","54.7285","4.3361"
"601555.SH","东吴证券","2015-04-03","80.1735","25.4946","60.2957","4.7772"
"601555.SH","东吴证券","2015-04-10","88.2841","28.0738","66.3955","5.2604"
"601555.SH","东吴证券","2015-04-17","93.3694","29.6908","70.2200","5.5634"
"601555.SH","东吴证券","2015-04-24","64.2896","27.1833","64.2896","5.0936"
"601555.SH","东吴证券","2015-04-30","44.8101","26.6000","62.9099","4.9843"
"601555.SH","东吴证券","2015-05-08","43.8963","26.0575","61.6270","4.8826"
"601555.SH","东吴证券","2015-05-15","42.8963","25.4639","60.2231","4.7714"
"601555.SH","东吴证券","2015-05-22","45.1549","26.8047","63.3940","5.0226"
"601555.SH","东吴证券","2015-05-29","46.1549","27.3983","64.7979","5.1339"
"601555.SH","东吴证券","2015-06-05","46.3273","27.5006","65.0400","5.1530"
"601555.SH","东吴证券","2015-06-12","46.0687","27.3471","64.6769","5.1243"
"601555.SH","东吴证券","2015-06-19","39.1549","23.2430","54.9705","4.3553"
"601555.SH","东吴证券","2015-06-26","35.4481","21.1531","49.7664","3.9429"
"601555.SH","东吴证券","2015-07-03","32.4653","19.3732","45.5788","3.6112"
"601555.SH","东吴证券","2015-07-10","33.1894","19.8053","46.5955","3.6917"
"601555.SH","东吴证券","2015-07-17","30.6377","18.2826","43.0131","3.4079"
"601555.SH","东吴证券","2015-07-24","30.6895","18.3135","43.0857","3.4136"
"601555.SH","东吴证券","2015-07-31","29.3274","17.5007","41.1734","3.2621"
"601555.SH","东吴证券","2015-08-07","28.4653","16.9863","39.9632","3.1662"
"601555.SH","东吴证券","2015-08-14","19.5104","19.3012","45.4094","3.5977"
"601555.SH","东吴证券","2015-08-21","15.4544","15.2887","35.9693","2.8498"
"601555.SH","东吴证券","2015-08-28","13.0624","12.9223","30.4020","2.4087"
"601555.SH","东吴证券","2015-09-02","12.7296","12.5931","29.6275","2.3473"
"601555.SH","东吴证券","2015-09-11","12.7504","12.6137","29.6759","2.3512"
"601558.SH","华锐风电","2011-01-14","41.3486","77.8700","27.4075","16.3165"
"601558.SH","华锐风电","2011-01-21","38.4600","72.4300","25.4928","15.1766"
"601558.SH","华锐风电","2011-01-28","38.7521","72.9800","25.6864","15.2919"
"601558.SH","华锐风电","2011-02-01","38.6990","72.8800","25.6512","15.2709"
"601558.SH","华锐风电","2011-02-11","39.0282","73.5000","25.8694","15.4008"
"601558.SH","华锐风电","2011-02-18","39.5804","74.5400","26.2354","15.6187"
"601558.SH","华锐风电","2011-02-25","39.4317","74.2600","26.1369","15.5601"
"601558.SH","华锐风电","2011-03-04","39.1503","73.7300","25.9503","15.4490"
"601558.SH","华锐风电","2011-03-11","38.8211","73.1100","25.7321","15.3191"
"601558.SH","华锐风电","2011-03-18","40.8283","76.8900","27.0625","16.1111"
"601558.SH","华锐风电","2011-03-25","39.2831","73.9800","26.0383","15.5014"
"601558.SH","华锐风电","2011-04-01","39.3680","74.1400","26.0946","15.5349"
"601558.SH","华锐风电","2011-04-08","26.7739","76.0700","26.7739","15.9393"
"601558.SH","华锐风电","2011-04-15","26.0031","73.8800","26.0031","15.4804"
"601558.SH","华锐风电","2011-04-22","25.3907","72.1400","25.3907","15.1158"
"601558.SH","华锐风电","2011-04-29","22.9126","65.2000","22.9481","13.6617"
"601558.SH","华锐风电","2011-05-06","22.8142","64.9200","22.8495","13.6030"
"601558.SH","华锐风电","2011-05-13","22.9618","65.3400","22.9974","13.6910"
"601558.SH","华锐风电","2011-05-20","22.1605","63.0600","22.1949","13.2133"
"601558.SH","华锐风电","2011-05-27","19.6444","55.9000","19.6748","11.7130"
"601558.SH","华锐风电","2011-06-03","21.2820","60.5600","21.3150","12.6894"
"601558.SH","华锐风电","2011-06-10","19.6444","56.8385","19.6748","11.7130"
"601558.SH","华锐风电","2011-06-17","19.3281","55.9234","19.3580","11.5244"
"601558.SH","华锐风电","2011-06-24","20.7127","59.9296","20.7448","12.3500"
"601558.SH","华锐风电","2011-07-01","20.7056","59.9093","20.7377","12.3458"
"601558.SH","华锐风电","2011-07-08","21.1484","61.1904","21.1812","12.6098"
"601558.SH","华锐风电","2011-07-15","22.1043","63.9561","22.1386","13.1797"
"601558.SH","华锐风电","2011-07-22","21.0430","60.8854","21.0756","12.5469"
"601558.SH","华锐风电","2011-07-29","19.9185","57.6316","19.9493","11.8764"
"601558.SH","华锐风电","2011-08-05","19.6936","56.9809","19.7241","11.7423"
"601558.SH","华锐风电","2011-08-12","19.3843","56.0861","19.4144","11.5579"
"601558.SH","华锐风电","2011-08-19","18.7025","54.1136","18.7315","11.1514"
"601558.SH","华锐风电","2011-08-26","19.5108","56.4522","19.5411","11.6334"
"601558.SH","华锐风电","2011-09-02","22.5115","51.0225","17.6616","10.5145"
"601558.SH","华锐风电","2011-09-09","21.7489","49.2940","17.0632","10.1583"
"601558.SH","华锐风电","2011-09-16","21.3003","48.2772","16.7113","9.9487"
"601558.SH","华锐风电","2011-09-23","20.2505","45.8979","15.8877","9.4584"
"601558.SH","华锐风电","2011-09-30","19.6135","44.4540","15.3879","9.1609"
"601558.SH","华锐风电","2011-10-14","19.6493","44.5354","15.4160","9.1776"
"601558.SH","华锐风电","2011-10-21","17.5857","39.8582","13.7970","8.2138"
"601558.SH","华锐风电","2011-10-28","18.2766","41.4240","14.3390","8.5365"
"601558.SH","华锐风电","2011-11-04","21.7654","44.1897","15.2964","9.1064"
"601558.SH","华锐风电","2011-11-11","21.1544","42.9492","14.8670","8.8508"
"601558.SH","华锐风电","2011-11-18","20.2329","41.0783","14.2194","8.4652"
"601558.SH","华锐风电","2011-11-25","20.9841","42.6035","14.7473","8.7795"
"601558.SH","华锐风电","2011-12-02","22.1760","45.0235","15.5850","9.2782"
"601558.SH","华锐风电","2011-12-09","20.4733","41.5664","14.3883","8.5658"
"601558.SH","华锐风电","2011-12-16","17.6487","35.8317","12.4032","7.3840"
"601558.SH","华锐风电","2011-12-23","16.5769","33.6557","11.6500","6.9356"
"601558.SH","华锐风电","2011-12-30","15.6655","31.8052","11.0094","6.5543"
"601558.SH","华锐风电","2012-01-06","15.7055","31.8865","40.6331","2.2739"
"601558.SH","华锐风电","2012-01-13","15.7356","31.9475","40.7108","2.2783"
"601558.SH","华锐风电","2012-01-20","15.5553","31.5815","40.2444","2.2522"
"601558.SH","华锐风电","2012-02-03","15.8257","32.1306","40.9440","2.2913"
"601558.SH","华锐风电","2012-02-10","16.2564","33.0050","42.0583","2.3537"
"601558.SH","华锐风电","2012-02-17","16.4968","33.4931","42.6803","2.3885"
"601558.SH","华锐风电","2012-02-24","17.6286","35.7910","45.6086","2.5524"
"601558.SH","华锐风电","2012-03-02","17.8290","36.1977","46.1268","2.5814"
"601558.SH","华锐风电","2012-03-09","17.5485","35.6283","45.4012","2.5408"
"601558.SH","华锐风电","2012-03-16","16.9075","34.3268","43.7427","2.4480"
"601558.SH","华锐风电","2012-03-23","16.4067","33.3100","42.4471","2.3754"
"601558.SH","华锐风电","2012-03-30","15.1045","30.6664","39.0782","2.1869"
"601558.SH","华锐风电","2012-04-06","15.4351","31.3375","39.9334","2.2348"
"601558.SH","华锐风电","2012-04-13","41.5401","32.5983","41.5401","2.3247"
"601558.SH","华锐风电","2012-04-20","43.0431","33.7778","43.0431","2.4088"
"601558.SH","华锐风电","2012-04-27","82.1043","32.7203","41.6955","2.3334"
"601558.SH","华锐风电","2012-05-04","83.2780","33.1880","42.2916","2.3667"
"601558.SH","华锐风电","2012-05-11","83.9924","33.4727","42.6544","2.3870"
"601558.SH","华锐风电","2012-05-18","78.3283","31.2154","39.7779","2.2261"
"601558.SH","华锐风电","2012-05-25","77.7159","30.9714","39.4669","2.2087"
"601558.SH","华锐风电","2012-06-01","80.1142","31.9272","40.6849","2.2768"
"601558.SH","华锐风电","2012-06-08","76.6954","30.5647","38.9487","2.1797"
"601558.SH","华锐风电","2012-06-15","78.1752","31.1544","39.7002","2.2217"
"601558.SH","华锐风电","2012-06-21","80.7266","32.1712","40.9959","2.2942"
"601558.SH","华锐风电","2012-06-29","71.5415","29.1536","36.3314","2.0332"
"601558.SH","华锐风电","2012-07-06","69.9086","28.4882","35.5021","1.9868"
"601558.SH","华锐风电","2012-07-13","69.3983","28.2802","35.2430","1.9723"
"601558.SH","华锐风电","2012-07-20","66.8469","27.2405","33.9473","1.8998"
"601558.SH","华锐风电","2012-07-27","64.9078","26.4503","32.9625","1.8447"
"601558.SH","华锐风电","2012-08-03","61.9482","25.2443","31.4595","1.7606"
"601558.SH","华锐风电","2012-08-10","64.6017","26.3256","32.8071","1.8360"
"601558.SH","华锐风电","2012-08-17","62.0503","25.2859","31.5114","1.7635"
"601558.SH","华锐风电","2012-08-24","61.7441","25.1611","31.3559","1.7548"
"601558.SH","华锐风电","2012-08-31","163.6368","23.9966","29.9047","1.6735"
"601558.SH","华锐风电","2012-09-07","181.5035","26.6167","33.1699","1.8563"
"601558.SH","华锐风电","2012-09-14","180.3691","26.4503","32.9625","1.8447"
"601558.SH","华锐风电","2012-09-21","164.2040","24.0798","30.0084","1.6793"
"601558.SH","华锐风电","2012-09-28","164.2040","24.0798","30.0084","1.6793"
"601558.SH","华锐风电","2012-10-12","163.0696","23.9134","29.8010","1.6677"
"601558.SH","华锐风电","2012-10-19","164.2040","24.0798","30.0084","1.6793"
"601558.SH","华锐风电","2012-10-26","159.6664","23.4144","29.1791","1.6329"
"601558.SH","华锐风电","2012-11-02","-59.4598","23.4144","29.1791","1.6329"
"601558.SH","华锐风电","2012-11-09","-57.4531","22.6242","28.1944","1.5778"
"601558.SH","华锐风电","2012-11-16","-54.8128","21.5845","26.8987","1.5053"
"601558.SH","华锐风电","2012-11-23","-55.0240","21.6677","27.0023","1.5111"
"601558.SH","华锐风电","2012-11-30","-50.6939","19.9625","24.8774","1.3922"
"601558.SH","华锐风电","2012-12-07","-51.5388","20.2952","25.2920","1.4154"
"601558.SH","华锐风电","2012-12-14","-53.1230","20.9191","26.0694","1.4589"
"601558.SH","华锐风电","2012-12-21","-55.2353","21.7508","27.1060","1.5169"
"601558.SH","华锐风电","2012-12-28","-55.4465","21.8340","27.2096","1.5227"
"601558.SH","华锐风电","2013-01-04","-56.2914","22.1667","-36.7767","1.7401"
"601558.SH","华锐风电","2013-01-11","-68.6480","27.0326","-44.8497","2.1221"
"601558.SH","华锐风电","2013-01-18","-66.4302","26.1592","-43.4007","2.0536"
"601558.SH","华锐风电","2013-01-25","-64.2123","25.2859","-41.9517","1.9850"
"601558.SH","华锐风电","2013-02-01","-62.6281","24.6620","-40.9167","1.9360"
"601558.SH","华锐风电","2013-02-08","-64.6348","25.4522","-42.2277","1.9981"
"601558.SH","华锐风电","2013-02-22","-64.5292","25.4106","-42.1587","1.9948"
"601558.SH","华锐风电","2013-03-01","-65.9021","25.9513","-43.0557","2.0372"
"601558.SH","华锐风电","2013-03-08","-62.6281","24.6620","-40.9167","1.9360"
"601558.SH","华锐风电","2013-03-15","-58.9317","23.2064","-38.5017","1.8218"
"601558.SH","华锐风电","2013-03-22","-61.2552","24.1214","-40.0197","1.8936"
"601558.SH","华锐风电","2013-03-29","-55.9746","22.0420","-36.5697","1.7303"
"601558.SH","华锐风电","2013-04-03","-55.9746","22.0420","-36.5697","1.7303"
"601558.SH","华锐风电","2013-04-12","-55.5521","21.8756","-36.2937","1.7173"
"601558.SH","华锐风电","2013-04-19","-57.1363","22.4994","-37.3287","1.7663"
"601558.SH","华锐风电","2013-04-26","-52.9118","20.8359","-34.5687","1.6357"
"601558.SH","华锐风电","2013-05-03","-22.8652","20.3368","-33.7408","1.5965"
"601558.SH","华锐风电","2013-05-10","-25.8110","22.9569","-38.0877","1.8022"
"601558.SH","华锐风电","2013-05-17","-25.7643","22.9153","-38.0187","1.7989"
"601558.SH","华锐风电","2013-05-24","-27.1203","24.1214","-40.0197","1.8936"
"601558.SH","华锐风电","2013-05-31","-25.5305","22.7074","-37.6737","1.7826"
"601558.SH","华锐风电","2013-06-07","-23.8939","21.2518","-35.2587","1.6683"
"601558.SH","华锐风电","2013-06-14","-23.0522","20.5032","-34.0168","1.6095"
"601558.SH","华锐风电","2013-06-21","-21.5092","19.1308","-31.7398","1.5018"
"601558.SH","华锐风电","2013-06-28","-17.8152","15.8453","-26.2888","1.2439"
"601558.SH","华锐风电","2013-07-05","-19.2180","17.0929","-28.3588","1.3418"
"601558.SH","华锐风电","2013-07-12","-18.9842","16.8850","-28.0138","1.3255"
"601558.SH","华锐风电","2013-07-19","-18.4699","16.4275","-27.2548","1.2896"
"601558.SH","华锐风电","2013-07-26","-18.1893","16.1780","-26.8408","1.2700"
"601558.SH","华锐风电","2013-08-02","-18.9374","16.8434","-27.9448","1.3222"
"601558.SH","华锐风电","2013-08-09","-19.1712","17.0513","-28.2898","1.3386"
"601558.SH","华锐风电","2013-08-16","-19.3115","17.1761","-28.4968","1.3484"
"601558.SH","华锐风电","2013-08-23","-19.0777","16.9681","-28.1518","1.3320"
"601558.SH","华锐风电","2013-08-30","-20.1999","17.9663","-29.8078","1.4104"
"601558.SH","华锐风电","2013-09-06","-16.4754","17.9247","-29.7388","1.4071"
"601558.SH","华锐风电","2013-09-13","-17.4310","18.9644","-31.4638","1.4887"
"601558.SH","华锐风电","2013-09-18","-16.8577","18.3406","-30.4288","1.4398"
"601558.SH","华锐风电","2013-09-27","-17.8133","19.3803","-32.1538","1.5214"
"601558.SH","华锐风电","2013-09-30","-17.5839","19.1308","-31.7398","1.5018"
"601558.SH","华锐风电","2013-10-11","-19.5335","21.2518","-35.2587","1.6683"
"601558.SH","华锐风电","2013-10-18","-19.1130","20.7943","-34.4998","1.6324"
